 2022-02-26  18:23:31 
 2022-02-26  18:23:45 
 2022-02-26  18:23:45   cars  =  0
 2022-02-26  18:23:46 
 2022-02-26  18:23:46   cars  =  1
 2022-02-26  18:23:46 
 2022-02-26  18:23:46   cars  =  1
 2022-02-26  18:23:46 
 2022-02-26  18:23:46   cars  =  1
 2022-02-26  18:23:47 
 2022-02-26  18:23:47   cars  =  1
 2022-02-26  18:23:47 
 2022-02-26  18:23:47   cars  =  0
 2022-02-26  18:23:48 
 2022-02-26  18:23:48   cars  =  1
 2022-02-26  18:23:48 
 2022-02-26  18:23:48   cars  =  1
 2022-02-26  18:23:48 
 2022-02-26  18:23:48   cars  =  0
 2022-02-26  18:23:49 
 2022-02-26  18:23:49   cars  =  0
 2022-02-26  18:23:49 
 2022-02-26  18:23:49   cars  =  0
 2022-02-26  18:23:49 
 2022-02-26  18:23:49   cars  =  0
 2022-02-26  18:23:50 
 2022-02-26  18:23:50   cars  =  0
 2022-02-26  18:23:50 
 2022-02-26  18:23:50   cars  =  1
 2022-02-26  18:23:51 
 2022-02-26  18:23:51   cars  =  1
 2022-02-26  18:23:51 
 2022-02-26  18:23:51   cars  =  0
 avg  =  0
 2022-02-26  18:23:52 
 2022-02-26  18:23:52   cars  =  1
 2022-02-26  18:23:52 
 2022-02-26  18:23:52   cars  =  0
 2022-02-26  18:23:52 
 2022-02-26  18:23:52   cars  =  0
 2022-02-26  18:23:53 
 2022-02-26  18:23:53   cars  =  0
 2022-02-26  18:23:53 
 2022-02-26  18:23:53   cars  =  0
 2022-02-26  18:23:54 
 2022-02-26  18:23:54   cars  =  0
 2022-02-26  18:23:54 
 2022-02-26  18:23:54   cars  =  0
 2022-02-26  18:23:54 
 2022-02-26  18:23:54   cars  =  0
 2022-02-26  18:23:55 
 2022-02-26  18:23:55   cars  =  0
 2022-02-26  18:23:55 
 2022-02-26  18:23:55   cars  =  0
 2022-02-26  18:23:56 
 2022-02-26  18:23:56   cars  =  1
 2022-02-26  18:23:56 
 2022-02-26  18:23:56   cars  =  1
 2022-02-26  18:23:56 
 2022-02-26  18:23:56   cars  =  1
 2022-02-26  18:23:57 
 2022-02-26  18:23:57   cars  =  1
 2022-02-26  18:23:57 
 2022-02-26  18:23:57   cars  =  0
 2022-02-26  18:23:58 
 2022-02-26  18:23:58   cars  =  0
 2022-02-26  18:23:58 
 2022-02-26  18:23:58   cars  =  0
 2022-02-26  18:23:58 
 2022-02-26  18:23:58   cars  =  1
 2022-02-26  18:23:59 
 2022-02-26  18:23:59   cars  =  1
 2022-02-26  18:23:59 
 2022-02-26  18:23:59   cars  =  0
 2022-02-26  18:23:59 
 2022-02-26  18:23:59   cars  =  1
 2022-02-26  18:24:00 
 2022-02-26  18:24:00   cars  =  1
 2022-02-26  18:24:00 
 2022-02-26  18:24:00   cars  =  1
 2022-02-26  18:24:01 
 2022-02-26  18:24:01   cars  =  0
 2022-02-26  18:24:01 
 2022-02-26  18:24:01   cars  =  0
 2022-02-26  18:24:01 
 2022-02-26  18:24:01   cars  =  0
 avg  =  0
 2022-02-26  18:24:02 
 2022-02-26  18:24:02   cars  =  0
 2022-02-26  18:24:02 
 2022-02-26  18:24:02   cars  =  1
 2022-02-26  18:24:03 
 2022-02-26  18:24:03   cars  =  1
 2022-02-26  18:24:03 
 2022-02-26  18:24:03   cars  =  1
 2022-02-26  18:24:03 
 2022-02-26  18:24:03   cars  =  1
 2022-02-26  18:24:04 
 2022-02-26  18:24:04   cars  =  1
 2022-02-26  18:24:04 
 2022-02-26  18:24:04   cars  =  0
 2022-02-26  18:24:05 
 2022-02-26  18:24:05   cars  =  1
 2022-02-26  18:24:05 
 2022-02-26  18:24:05   cars  =  1
 2022-02-26  18:24:05 
 2022-02-26  18:24:05   cars  =  1
 2022-02-26  18:24:06 
 2022-02-26  18:24:06   cars  =  1
 2022-02-26  18:24:06 
 2022-02-26  18:24:06   cars  =  1
 2022-02-26  18:24:07 
 2022-02-26  18:24:07   cars  =  1
 2022-02-26  18:24:07 
 2022-02-26  18:24:07   cars  =  0
 2022-02-26  18:24:07 
 2022-02-26  18:24:07   cars  =  1
 2022-02-26  18:24:08 
 2022-02-26  18:24:08   cars  =  0
 2022-02-26  18:24:08 
 2022-02-26  18:24:08   cars  =  0
 2022-02-26  18:24:09 
 2022-02-26  18:24:09   cars  =  0
 2022-02-26  18:24:09 
 2022-02-26  18:24:09   cars  =  0
 2022-02-26  18:24:09 
 2022-02-26  18:24:09   cars  =  0
 2022-02-26  18:24:10 
 2022-02-26  18:24:10   cars  =  0
 2022-02-26  18:24:10 
 2022-02-26  18:24:10   cars  =  0
 2022-02-26  18:24:10 
 2022-02-26  18:24:10   cars  =  1
 2022-02-26  18:24:11 
 2022-02-26  18:24:11   cars  =  1
 2022-02-26  18:24:11 
 2022-02-26  18:24:11   cars  =  0
 2022-02-26  18:24:12 
 2022-02-26  18:24:12   cars  =  0
 avg  =  0
 2022-02-26  18:24:12 
 2022-02-26  18:24:12   cars  =  0
 2022-02-26  18:24:12 
 2022-02-26  18:24:12   cars  =  0
 2022-02-26  18:24:13 
 2022-02-26  18:24:13   cars  =  0
 2022-02-26  18:24:13 
 2022-02-26  18:24:13   cars  =  0
 2022-02-26  18:24:14 
 2022-02-26  18:24:14   cars  =  0
 2022-02-26  18:24:14 
 2022-02-26  18:24:14   cars  =  0
 2022-02-26  18:24:14 
 2022-02-26  18:24:14   cars  =  0
 2022-02-26  18:24:15 
 2022-02-26  18:24:15   cars  =  0
 2022-02-26  18:24:15 
 2022-02-26  18:24:15   cars  =  0
 2022-02-26  18:24:16 
 2022-02-26  18:24:16   cars  =  0
 2022-02-26  18:24:16 
 2022-02-26  18:24:16   cars  =  0
 2022-02-26  18:24:16 
 2022-02-26  18:24:16   cars  =  0
 2022-02-26  18:24:17 
 2022-02-26  18:24:17   cars  =  0
 2022-02-26  18:24:17 
 2022-02-26  18:24:17   cars  =  0
 2022-02-26  18:24:18 
 2022-02-26  18:24:18   cars  =  0
 2022-02-26  18:24:18 
 2022-02-26  18:24:18   cars  =  0
 2022-02-26  18:24:18 
 2022-02-26  18:24:18   cars  =  0
 2022-02-26  18:24:19 
 2022-02-26  18:24:19   cars  =  0
 2022-02-26  18:24:19 
 2022-02-26  18:24:19   cars  =  0
 2022-02-26  18:24:20 
 2022-02-26  18:24:20   cars  =  0
 2022-02-26  18:24:20 
 2022-02-26  18:24:20   cars  =  0
 2022-02-26  18:24:20 
 2022-02-26  18:24:20   cars  =  0
 2022-02-26  18:24:21 
 2022-02-26  18:24:21   cars  =  0
 2022-02-26  18:24:21 
 2022-02-26  18:24:21   cars  =  1
 2022-02-26  18:24:21 
 2022-02-26  18:24:21   cars  =  1
 2022-02-26  18:24:22 
 2022-02-26  18:24:22   cars  =  1
 avg  =  0
 2022-02-26  18:24:22 
 2022-02-26  18:24:22   cars  =  0
 2022-02-26  18:24:23 
 2022-02-26  18:24:23   cars  =  0
 2022-02-26  18:24:23 
 2022-02-26  18:24:23   cars  =  0
 2022-02-26  18:24:24 
 2022-02-26  18:24:24   cars  =  0
 2022-02-26  18:24:24 
 2022-02-26  18:24:24   cars  =  1
 2022-02-26  18:24:24 
 2022-02-26  18:24:24   cars  =  0
 2022-02-26  18:24:25 
 2022-02-26  18:24:25   cars  =  1
 2022-02-26  18:24:25 
 2022-02-26  18:24:25   cars  =  1
 2022-02-26  18:24:26 
 2022-02-26  18:24:26   cars  =  1
 2022-02-26  18:24:26 
 2022-02-26  18:24:26   cars  =  1
 2022-02-26  18:24:26 
 2022-02-26  18:24:26   cars  =  1
 2022-02-26  18:24:27 
 2022-02-26  18:24:27   cars  =  1
 2022-02-26  18:24:27 
 2022-02-26  18:24:27   cars  =  1
 2022-02-26  18:24:28 
 2022-02-26  18:24:28   cars  =  1
 2022-02-26  18:24:28 
 2022-02-26  18:24:28   cars  =  1
 2022-02-26  18:24:28 
 2022-02-26  18:24:28   cars  =  1
 2022-02-26  18:24:29 
 2022-02-26  18:24:29   cars  =  1
 2022-02-26  18:24:29 
 2022-02-26  18:24:29   cars  =  1
 2022-02-26  18:24:30 
 2022-02-26  18:24:30   cars  =  1
 2022-02-26  18:24:30 
 2022-02-26  18:24:30   cars  =  1
 2022-02-26  18:24:30 
 2022-02-26  18:24:30   cars  =  1
 2022-02-26  18:24:31 
 2022-02-26  18:24:31   cars  =  1
 2022-02-26  18:24:31 
 2022-02-26  18:24:31   cars  =  1
 2022-02-26  18:24:32 
 2022-02-26  18:24:32   cars  =  1
 2022-02-26  18:24:32 
 2022-02-26  18:24:32   cars  =  1
 avg  =  0
 2022-02-26  18:24:32 
 2022-02-26  18:24:32   cars  =  1
 2022-02-26  18:24:33 
 2022-02-26  18:24:33   cars  =  1
 2022-02-26  18:24:33 
 2022-02-26  18:24:33   cars  =  0
 2022-02-26  18:24:34 
 2022-02-26  18:24:34   cars  =  1
 2022-02-26  18:24:34 
 2022-02-26  18:24:34   cars  =  1
 2022-02-26  18:24:35 
 2022-02-26  18:24:35   cars  =  1
 2022-02-26  18:24:35 
 2022-02-26  18:24:35   cars  =  1
 2022-02-26  18:24:35 
 2022-02-26  18:24:35   cars  =  1
 2022-02-26  18:24:36 
 2022-02-26  18:24:36   cars  =  1
 2022-02-26  18:24:36 
 2022-02-26  18:24:36   cars  =  1
 2022-02-26  18:24:37 
 2022-02-26  18:24:37   cars  =  1
 2022-02-26  18:24:37 
 2022-02-26  18:24:37   cars  =  0
 2022-02-26  18:24:37 
 2022-02-26  18:24:37   cars  =  0
 2022-02-26  18:24:38 
 2022-02-26  18:24:38   cars  =  0
 2022-02-26  18:24:38 
 2022-02-26  18:24:38   cars  =  0
 2022-02-26  18:24:39 
 2022-02-26  18:24:39   cars  =  0
 2022-02-26  18:24:39 
 2022-02-26  18:24:39   cars  =  0
 2022-02-26  18:24:39 
 2022-02-26  18:24:39   cars  =  0
 2022-02-26  18:24:40 
 2022-02-26  18:24:40   cars  =  0
 2022-02-26  18:24:40 
 2022-02-26  18:24:40   cars  =  0
 2022-02-26  18:24:41 
 2022-02-26  18:24:41   cars  =  0
 2022-02-26  18:24:41 
 2022-02-26  18:24:41   cars  =  0
 2022-02-26  18:24:41 
 2022-02-26  18:24:41   cars  =  1
 2022-02-26  18:24:43 
 2022-02-26  18:24:43   cars  =  0
 avg  =  0
 2022-02-26  18:24:46 
 2022-02-26  18:24:46   cars  =  0
 2022-02-26  18:24:48 
 2022-02-26  18:24:48   cars  =  0
 2022-02-26  18:24:50 
 2022-02-26  18:24:50   cars  =  1
 2022-02-26  18:24:52 
 2022-02-26  18:24:52   cars  =  1
 2022-02-26  18:24:54 
 2022-02-26  18:24:54   cars  =  1
 avg  =  0
 2022-02-26  18:24:57 
 2022-02-26  18:24:57   cars  =  1
 2022-02-26  18:24:59 
 2022-02-26  18:24:59   cars  =  1
 2022-02-26  18:25:01 
 2022-02-26  18:25:01   cars  =  2
 2022-02-26  18:25:03 
 2022-02-26  18:25:03   cars  =  1
 2022-02-26  18:25:05 
 2022-02-26  18:25:05   cars  =  1
 avg  =  0
 2022-02-26  18:25:07 
 2022-02-26  18:25:07   cars  =  1
 2022-02-26  18:25:10 
 2022-02-26  18:25:10   cars  =  1
 2022-02-26  18:25:12 
 2022-02-26  18:25:12   cars  =  0
 2022-02-26  18:25:14 
 2022-02-26  18:25:14   cars  =  0
 2022-02-26  18:25:16 
 2022-02-26  18:25:16   cars  =  0
 avg  =  0
 2022-02-26  18:25:18 
 2022-02-26  18:25:18   cars  =  0
 2022-02-26  18:25:20 
 2022-02-26  18:25:20   cars  =  0
 2022-02-26  18:25:23 
 2022-02-26  18:25:23   cars  =  0
 2022-02-26  18:25:25 
 2022-02-26  18:25:25   cars  =  0
 2022-02-26  18:25:27 
 2022-02-26  18:25:27   cars  =  1
 avg  =  0
 2022-02-26  18:25:29 
 2022-02-26  18:25:29   cars  =  1
 2022-02-26  18:25:31 
 2022-02-26  18:25:31   cars  =  1
 2022-02-26  18:25:33 
 2022-02-26  18:25:33   cars  =  1
 2022-02-26  18:25:36 
 2022-02-26  18:25:36   cars  =  1
 2022-02-26  18:25:38 
 2022-02-26  18:25:38   cars  =  0
 avg  =  0
 2022-02-26  18:25:41 
 2022-02-26  18:25:41   cars  =  1
 2022-02-26  18:25:43 
 2022-02-26  18:25:43   cars  =  0
 2022-02-26  18:25:45 
 2022-02-26  18:25:45   cars  =  0
 2022-02-26  18:25:46 
 2022-02-26  18:25:46   cars  =  0
 2022-02-26  18:25:48 
 2022-02-26  18:25:48   cars  =  0
 2022-02-26  18:25:50 
 2022-02-26  18:25:50   cars  =  0
 avg  =  0
 2022-02-26  18:25:52 
 2022-02-26  18:25:52   cars  =  1
 2022-02-26  18:25:54 
 2022-02-26  18:25:54   cars  =  1
 2022-02-26  18:25:56 
 2022-02-26  18:25:56   cars  =  1
 2022-02-26  18:25:58 
 2022-02-26  18:25:58   cars  =  0
 2022-02-26  18:26:00 
 2022-02-26  18:26:00   cars  =  0
 2022-02-26  18:26:02 
 2022-02-26  18:26:02   cars  =  0
 avg  =  0
 2022-02-26  18:26:04 
 2022-02-26  18:26:04   cars  =  0
 2022-02-26  18:26:06 
 2022-02-26  18:26:06   cars  =  0
 2022-02-26  18:26:09 
 2022-02-26  18:26:09   cars  =  0
 2022-02-26  18:26:11 
 2022-02-26  18:26:11   cars  =  0
 2022-02-26  18:26:13 
 2022-02-26  18:26:13   cars  =  0
 avg  =  0
 2022-02-26  18:26:15 
 2022-02-26  18:26:15   cars  =  0
 2022-02-26  18:26:17 
 2022-02-26  18:26:17   cars  =  0
 2022-02-26  18:26:20 
 2022-02-26  18:26:20   cars  =  0
 2022-02-26  18:26:22 
 2022-02-26  18:26:22   cars  =  0
 2022-02-26  18:26:24 
 2022-02-26  18:26:24   cars  =  0
 avg  =  0
 2022-02-26  18:26:26 
 2022-02-26  18:26:26   cars  =  1
 2022-02-26  18:26:28 
 2022-02-26  18:26:28   cars  =  0
 2022-02-26  18:26:30 
 2022-02-26  18:26:30   cars  =  1
 2022-02-26  18:26:33 
 2022-02-26  18:26:33   cars  =  1
 2022-02-26  18:26:35 
 2022-02-26  18:26:35   cars  =  1
 avg  =  0
 2022-02-26  18:26:37 
 2022-02-26  18:26:37   cars  =  0
 2022-02-26  18:26:39 
 2022-02-26  18:26:39   cars  =  1
 2022-02-26  18:26:41 
 2022-02-26  18:26:41   cars  =  1
 2022-02-26  18:26:44 
 2022-02-26  18:26:44   cars  =  1
 2022-02-26  18:26:46 
 2022-02-26  18:26:46   cars  =  1
 avg  =  0
 2022-02-26  18:26:48 
 2022-02-26  18:26:48   cars  =  1
 2022-02-26  18:26:50 
 2022-02-26  18:26:50   cars  =  1
 2022-02-26  18:26:52 
 2022-02-26  18:26:52   cars  =  1
 2022-02-26  18:26:54 
 2022-02-26  18:26:54   cars  =  1
 2022-02-26  18:26:57 
 2022-02-26  18:26:57   cars  =  1
 avg  =  0
 2022-02-26  18:26:59 
 2022-02-26  18:26:59   cars  =  1
 2022-02-26  18:27:01 
 2022-02-26  18:27:01   cars  =  1
 2022-02-26  18:27:03 
 2022-02-26  18:27:03   cars  =  1
 2022-02-26  18:27:05 
 2022-02-26  18:27:05   cars  =  1
 2022-02-26  18:27:08 
 2022-02-26  18:27:08   cars  =  0
 avg  =  0
 2022-02-26  18:27:10 
 2022-02-26  18:27:10   cars  =  0
 2022-02-26  18:27:12 
 2022-02-26  18:27:12   cars  =  1
 2022-02-26  18:27:14 
 2022-02-26  18:27:14   cars  =  1
 2022-02-26  18:27:17 
 2022-02-26  18:27:17   cars  =  0
 2022-02-26  18:27:19 
 2022-02-26  18:27:19   cars  =  0
 avg  =  0
 2022-02-26  18:27:21 
 2022-02-26  18:27:21   cars  =  0
 2022-02-26  18:27:23 
 2022-02-26  18:27:23   cars  =  0
 2022-02-26  18:27:25 
 2022-02-26  18:27:25   cars  =  0
 2022-02-26  18:27:26 
 2022-02-26  18:27:26   cars  =  0
 2022-02-26  18:27:28 
 2022-02-26  18:27:28   cars  =  0
 2022-02-26  18:27:30 
 2022-02-26  18:27:30   cars  =  0
 avg  =  0
 2022-02-26  18:27:31 
 2022-02-26  18:27:31   cars  =  0
 2022-02-26  18:27:33 
 2022-02-26  18:27:33   cars  =  1
 2022-02-26  18:27:35 
 2022-02-26  18:27:35   cars  =  0
 2022-02-26  18:27:36 
 2022-02-26  18:27:36   cars  =  1
 2022-02-26  18:27:38 
 2022-02-26  18:27:38   cars  =  0
 2022-02-26  18:27:40 
 2022-02-26  18:27:40   cars  =  0
 avg  =  0
 2022-02-26  18:27:42 
 2022-02-26  18:27:42   cars  =  0
 2022-02-26  18:27:44 
 2022-02-26  18:27:44   cars  =  0
 2022-02-26  18:27:46 
 2022-02-26  18:27:46   cars  =  1
 2022-02-26  18:27:48 
 2022-02-26  18:27:48   cars  =  1
 2022-02-26  18:27:50 
 2022-02-26  18:27:50   cars  =  0
 avg  =  0
 2022-02-26  18:27:52 
 2022-02-26  18:27:52   cars  =  1
 2022-02-26  18:27:55 
 2022-02-26  18:27:55   cars  =  1
 2022-02-26  18:27:57 
 2022-02-26  18:27:57   cars  =  0
 2022-02-26  18:27:59 
 2022-02-26  18:27:59   cars  =  1
 2022-02-26  18:28:01 
 2022-02-26  18:28:01   cars  =  0
 avg  =  0
 2022-02-26  18:28:03 
 2022-02-26  18:28:03   cars  =  1
 2022-02-26  18:28:06 
 2022-02-26  18:28:06   cars  =  1
 2022-02-26  18:28:08 
 2022-02-26  18:28:08   cars  =  0
 2022-02-26  18:28:10 
 2022-02-26  18:28:10   cars  =  0
 2022-02-26  18:28:12 
 2022-02-26  18:28:12   cars  =  1
 avg  =  0
 2022-02-26  18:28:14 
 2022-02-26  18:28:14   cars  =  1
 2022-02-26  18:28:16 
 2022-02-26  18:28:16   cars  =  1
 2022-02-26  18:28:18 
 2022-02-26  18:28:18   cars  =  1
 2022-02-26  18:28:21 
 2022-02-26  18:28:21   cars  =  1
 2022-02-26  18:28:23 
 2022-02-26  18:28:23   cars  =  1
 avg  =  0
 2022-02-26  18:28:25 
 2022-02-26  18:28:25   cars  =  0
 2022-02-26  18:28:27 
 2022-02-26  18:28:27   cars  =  0
 2022-02-26  18:28:29 
 2022-02-26  18:28:29   cars  =  0
 2022-02-26  18:28:32 
 2022-02-26  18:28:32   cars  =  0
 2022-02-26  18:28:34 
 2022-02-26  18:28:34   cars  =  0
 avg  =  0
 2022-02-26  18:28:36 
 2022-02-26  18:28:36   cars  =  0
 2022-02-26  18:28:38 
 2022-02-26  18:28:38   cars  =  1
 2022-02-26  18:28:40 
 2022-02-26  18:28:40   cars  =  1
 2022-02-26  18:28:42 
 2022-02-26  18:28:42   cars  =  1
 2022-02-26  18:28:45 
 2022-02-26  18:28:45   cars  =  1
 avg  =  0
 2022-02-26  18:28:47 
 2022-02-26  18:28:47   cars  =  1
 2022-02-26  18:28:49 
 2022-02-26  18:28:49   cars  =  1
 2022-02-26  18:28:51 
 2022-02-26  18:28:51   cars  =  1
 2022-02-26  18:28:53 
 2022-02-26  18:28:53   cars  =  1
 2022-02-26  18:28:55 
 2022-02-26  18:28:55   cars  =  1
 avg  =  0
 2022-02-26  18:28:58 
 2022-02-26  18:28:58   cars  =  1
 2022-02-26  18:29:00 
 2022-02-26  18:29:00   cars  =  1
 2022-02-26  18:29:02 
 2022-02-26  18:29:02   cars  =  1
 2022-02-26  18:29:04 
 2022-02-26  18:29:04   cars  =  1
 2022-02-26  18:29:06 
 2022-02-26  18:29:06   cars  =  1
 avg  =  0
 2022-02-26  18:29:08 
 2022-02-26  18:29:08   cars  =  1
 2022-02-26  18:29:11 
 2022-02-26  18:29:11   cars  =  1
 2022-02-26  18:29:13 
 2022-02-26  18:29:13   cars  =  1
 2022-02-26  18:29:15 
 2022-02-26  18:29:15   cars  =  1
 2022-02-26  18:29:17 
 2022-02-26  18:29:17   cars  =  1
 avg  =  0
 2022-02-26  18:29:19 
 2022-02-26  18:29:19   cars  =  1
 2022-02-26  18:29:22 
 2022-02-26  18:29:22   cars  =  1
 2022-02-26  18:29:24 
 2022-02-26  18:29:24   cars  =  1
 2022-02-26  18:29:26 
 2022-02-26  18:29:26   cars  =  0
 2022-02-26  18:29:28 
 2022-02-26  18:29:28   cars  =  0
 avg  =  0
 2022-02-26  18:29:30 
 2022-02-26  18:29:30   cars  =  0
 2022-02-26  18:29:32 
 2022-02-26  18:29:32   cars  =  0
 2022-02-26  18:29:35 
 2022-02-26  18:29:35   cars  =  1
 2022-02-26  18:29:37 
 2022-02-26  18:29:37   cars  =  1
 2022-02-26  18:29:39 
 2022-02-26  18:29:39   cars  =  1
 avg  =  0
 2022-02-26  18:29:41 
 2022-02-26  18:29:41   cars  =  0
 2022-02-26  18:29:43 
 2022-02-26  18:29:43   cars  =  0
 2022-02-26  18:29:46 
 2022-02-26  18:29:46   cars  =  1
 2022-02-26  18:29:48 
 2022-02-26  18:29:48   cars  =  1
 2022-02-26  18:29:50 
 2022-02-26  18:29:50   cars  =  2
 avg  =  0
 2022-02-26  18:29:52 
 2022-02-26  18:29:52   cars  =  1
 2022-02-26  18:29:55 
 2022-02-26  18:29:55   cars  =  1
 2022-02-26  18:29:57 
 2022-02-26  18:29:57   cars  =  1
 2022-02-26  18:29:59 
 2022-02-26  18:29:59   cars  =  1
 2022-02-26  18:30:01 
 2022-02-26  18:30:01   cars  =  1
 avg  =  0
 2022-02-26  18:30:04 
 2022-02-26  18:30:04   cars  =  1
 2022-02-26  18:30:06 
 2022-02-26  18:30:06   cars  =  1
 2022-02-26  18:30:10 
 2022-02-26  18:30:10   cars  =  1
 2022-02-26  18:30:13 
 2022-02-26  18:30:13   cars  =  1
 avg  =  0
 2022-02-26  18:30:16 
 2022-02-26  18:30:16   cars  =  1
 2022-02-26  18:30:18 
 2022-02-26  18:30:18   cars  =  1
 2022-02-26  18:30:21 
 2022-02-26  18:30:21   cars  =  1
 2022-02-26  18:30:23 
 2022-02-26  18:30:23   cars  =  2
 2022-02-26  18:30:26 
 2022-02-26  18:30:26   cars  =  2
 avg  =  0
 2022-02-26  18:30:28 
 2022-02-26  18:30:28   cars  =  1
 2022-02-26  18:30:31 
 2022-02-26  18:30:31   cars  =  1
 2022-02-26  18:30:33 
 2022-02-26  18:30:33   cars  =  2
 2022-02-26  18:30:36 
 2022-02-26  18:30:36   cars  =  2
 avg  =  0
 2022-02-26  18:30:39 
 2022-02-26  18:30:39   cars  =  2
 2022-02-26  18:30:41 
 2022-02-26  18:30:41   cars  =  1
 2022-02-26  18:30:44 
 2022-02-26  18:30:44   cars  =  1
 2022-02-26  18:30:46 
 2022-02-26  18:30:46   cars  =  0
 avg  =  0
 2022-02-26  18:30:49 
 2022-02-26  18:30:49   cars  =  1
 2022-02-26  18:30:51 
 2022-02-26  18:30:51   cars  =  2
 2022-02-26  18:30:54 
 2022-02-26  18:30:54   cars  =  2
 2022-02-26  18:30:57 
 2022-02-26  18:30:57   cars  =  2
 avg  =  0
 2022-02-26  18:31:00 
 2022-02-26  18:31:00   cars  =  2
 2022-02-26  18:31:03 
 2022-02-26  18:31:03   cars  =  1
 2022-02-26  18:31:06 
 2022-02-26  18:31:06   cars  =  1
 2022-02-26  18:31:09 
 2022-02-26  18:31:09   cars  =  1
 avg  =  0
 2022-02-26  18:31:11 
 2022-02-26  18:31:11   cars  =  1
 2022-02-26  18:31:14 
 2022-02-26  18:31:14   cars  =  2
 2022-02-26  18:31:16 
 2022-02-26  18:31:16   cars  =  1
 2022-02-26  18:31:19 
 2022-02-26  18:31:19   cars  =  1
 avg  =  0
 2022-02-26  18:31:22 
 2022-02-26  18:31:22   cars  =  1
 2022-02-26  18:31:24 
 2022-02-26  18:31:24   cars  =  1
 2022-02-26  18:31:27 
 2022-02-26  18:31:27   cars  =  1
 2022-02-26  18:31:30 
 2022-02-26  18:31:30   cars  =  0
 avg  =  0
 2022-02-26  18:31:33 
 2022-02-26  18:31:33   cars  =  0
 2022-02-26  18:31:35 
 2022-02-26  18:31:35   cars  =  0
 2022-02-26  18:31:37 
 2022-02-26  18:31:37   cars  =  0
 2022-02-26  18:31:40 
 2022-02-26  18:31:40   cars  =  0
 2022-02-26  18:31:42 
 2022-02-26  18:31:42   cars  =  1
 avg  =  0
 2022-02-26  18:31:45 
 2022-02-26  18:31:45   cars  =  1
 2022-02-26  18:31:48 
 2022-02-26  18:31:48   cars  =  1
 2022-02-26  18:31:50 
 2022-02-26  18:31:50   cars  =  0
 2022-02-26  18:31:53 
 2022-02-26  18:31:53   cars  =  0
 avg  =  0
 2022-02-26  18:31:55 
 2022-02-26  18:31:55   cars  =  0
 2022-02-26  18:31:58 
 2022-02-26  18:31:58   cars  =  0
 2022-02-26  18:32:00 
 2022-02-26  18:32:00   cars  =  0
 2022-02-26  18:32:03 
 2022-02-26  18:32:03   cars  =  0
 avg  =  0
 2022-02-26  18:32:05 
 2022-02-26  18:32:05   cars  =  0
 2022-02-26  18:32:08 
 2022-02-26  18:32:08   cars  =  0
 2022-02-26  18:32:11 
 2022-02-26  18:32:11   cars  =  0
 2022-02-26  18:32:13 
 2022-02-26  18:32:13   cars  =  0
